Commodity,PALLFNF,PEXGALL,PNFUEL,PFANDB,PFOOD,PBEVE,PINDU,PAGRI,PRAWM,PALLMETA,PMETA,PPMETA,PEXGMETA,PFERT,PNRG,POILAPSP,PNGAS,PCOAL,PALUM,PBANSOP,PBARL,PBEEF,PCOALAU,PCOALSA_USD,PCOCO,PCOFFOTM,PCOFFROB,PROIL,PCOPP,PCOTTIND,PFSHMEAL,PGNUTS,PHIDE,PIORECR,PLAMB,PLEAD,PLOGORE,PLOGSK,PMAIZMT,PNGASEU,PNGASJP,PNGASUS,PNICK,POILAPSP,POILBRE,POILDUB,POILWTI,POLVOIL,PORANG,PPOIL,PPORK,PPOULT,PRICENPQ,PRUBB,PSALM,PSAWMAL,PSAWORE,PSHRI,PSMEA,PSOIL,PSOYB,PSUGAISA,PSUGAUSA,PSUNO,PTEA,PTIN,PURAN,PWHEAMT,POATS,PSORG,PWOOLC,PWOOLF,PZINC,PLMMODY,PCOBA,PGOLD,PSILVER,PPALLA,PPLAT,PPROPANE,PUREA,PPOTASH,PDAP,PTOMATO,PMILK,PCHANA,PAPPLE
2016M4,96.662,96.340,99.706,99.425,99.722,95.920,99.375,99.518,100.149,99.113,99.067,99.157,98.789,110.179,92.260,93.788,86.167,80.031,1571.226,998.093,100.820,176.905,54.659,52.868,3078.494,154.202,87.605,805.605,4872.738,69.279,1428.937,1865.330,73.190,60.967,86.670,1732.274,181.791,271.700,164.465,4.020,6.680,1.903,8878.857,40.749,42.248,39.038,40.963,4024.209,1.349,680.375,64.812,111.560,376.048,78.037,7.106,780.004,322.895,10.362,327.701,748.531,353.802,14.998,27.892,1028.428,237.9855238,17032.71429,27.81666667,163.3868378,1.918333333,7.3603,1022.999,1087.919175,1855.37381,12220.2381,23000.5,1242.261905,16.25880952,574.3333333,994.1904762,0.4570952381,243.9047619,269,360,3.493299737,13.70333333,79.98367444,2.703012255
2016M5,100.537,100.498,99.946,101.008,101.280,97.792,97.250,100.984,100.825,98.326,95.829,100.739,96.256,100.467,101.393,105.650,86.763,80.388,1550.625,987.569,104.321,179.455,54.527,53.449,3098.389,155.404,91.026,798.870,4694.538,70.278,1528.422,1830.173,72.440,55.886,91.658,1707.800,179.500,273.271,169.002,3.990,6.810,1.921,8660.350,45.981,47.133,43.965,46.846,3858.021,1.446,644.565,73.991,111.981,408.818,75.918,7.265,792.049,332.295,10.692,407.498,707.032,388.512,16.684,27.263,1040.222,247.256,16706.95,27.95454545,157.5603421,1.868809524,7.1913,989.5741535,1096.705513,1869.025,14505.1,23413.625,1259.3975,16.88875,578.1363636,1032.863636,0.51805,204.0909091,264,352.7272727,3.050307814,12.87136364,88.91321318,2.771995057
2016M6,103.146,103.248,100.887,103.189,103.351,101.272,96.635,102.870,100.713,98.436,95.014,101.744,95.353,94.220,106.415,109.862,96.981,85.189,1593.507,993.219,114.838,181.455,56.229,58.070,3122.750,165.849,92.610,788.774,4641.966,74.102,1577.250,1870.580,74.795,52.341,96.042,1712.773,174.975,282.262,179.913,4.040,7.080,2.566,8928.352,47.687,48.478,45.835,48.749,3810.278,1.655,618.453,79.053,111.860,420.682,71.697,7.671,774.718,330.677,10.692,443.415,703.604,421.229,19.337,27.610,1017.297,268.9146667,16966.69318,27.35227273,156.6950367,2.026136364,7.5572,1015.295072,1094.21021,2026.193182,15675.13636,23692.72727,1276.404545,17.18113636,553.0909091,984.1363636,0.5070454545,181.5,256,347.0454545,2.488529435,13.39318182,104.4167714,2.866252652
2016M7,102.820,102.333,103.391,103.840,103.854,103.677,101.092,103.698,102.732,104.150,100.441,107.736,101.742,88.777,101.995,103.171,100.905,94.610,1629.048,1004.670,107.387,187.738,64.418,62.680,3049.977,172.353,96.980,764.354,4864.905,81.064,1403.444,1816.097,75.600,57.310,88.975,1834.786,175.156,285.977,161.823,4.300,6.850,2.788,10262.857,44.224,45.071,42.710,44.892,3890.977,1.835,584.190,76.012,111.452,456.238,80.504,8.007,717.057,320.882,10.692,403.281,669.863,390.402,19.687,28.147,975.105,280.1179683,17826.22619,25.8452381,133.710203,2.129875,6.5647,1091.629225,1138.138975,2183.25,15063.95238,25085.52381,1337.32619,19.92857143,646.047619,1086.47619,0.4785,173.9047619,228,341.4285714,2.87391669,15.23666667,126.072584,3.019289908
2016M8,103.252,102.780,102.897,102.006,101.932,102.887,102.013,101.933,101.438,105.303,102.241,108.262,103.582,91.651,103.766,103.943,103.120,102.077,1639.284,1051.525,98.578,185.609,71.327,65.950,3032.488,170.342,96.677,818.880,4751.670,80.261,1427.447,1789.250,73.478,60.870,92.108,1835.523,175.667,294.027,150.215,4.250,7.420,2.791,10335.989,44.843,46.144,43.636,44.749,3982.150,1.813,664.377,65.156,111.027,414.217,74.979,7.063,714.822,322.230,10.692,364.482,711.738,370.317,20.014,28.609,981.942,275.9233623,18427.02273,25.90217391,127.899911,1.743152174,6.9279,1095.933614,1142.4911,2279.136364,15623.09091,26296.59091,1341.088636,19.64022727,699.5652174,1121.73913,0.450173913,192.173913,220,340,3.018254313,16.80955913,113.2967141,3.129629011
2016M9,103.325,102.997,102.046,101.888,101.592,105.384,100.398,101.823,101.383,103.421,100.007,106.721,101.155,89.672,105.175,104.458,104.933,106.874,1592.364,1013.310,95.504,182.886,76.374,67.492,2881.187,178.071,101.765,848.637,4722.205,77.861,1398.285,1808.652,73.536,57.659,95.575,1947.643,188.184,292.151,148.512,3.960,7.790,2.969,10191.784,45.058,46.189,43.817,45.167,4073.872,1.985,692.407,58.715,110.378,384.000,72.782,6.665,716.621,334.217,10.692,342.247,722.611,355.902,21.352,27.953,989.050,297.972,19499.52273,24.875,123.2487562,1.70202381,6.9279,1061.79817,1147.396938,2292.306818,15399,26625,1326.029545,19.28477273,682.5909091,1045.954545,0.4981904762,185.9090909,215,339.7727273,3.180347029,16.51272045,132.6989375,3.07920525
2016M10,106.727,107.323,101.142,101.591,101.213,106.060,101.007,101.476,100.699,101.338,101.130,101.540,101.240,92.768,114.806,115.851,105.699,133.551,1665.905,976.388,96.696,180.762,96.240,83.600,2711.351,178.624,107.528,900.389,4731.262,78.517,1296.280,1727.294,74.643,58.952,92.449,2024.488,186.970,286.859,152.617,4.010,7.930,2.951,10259.738,49.294,49.732,48.263,49.885,3924.434,2.013,651.449,50.229,110.130,367.667,75.599,7.210,672.912,330.665,12.346,337.124,757.255,358.387,22.917,28.538,998.407,304.9297778,20099.7619,21.48809524,122.5585002,2.034880952,6.7496,1022.654128,1186.919938,2311.5,14937.38095,28205.66667,1266.569048,17.73714286,648.5238095,959.1428571,0.5799047619,201.3333333,216,334.5238095,2.970709462,14.92714286,157.4135006,2.795317022
2016M11,105.534,106.272,103.825,101.843,101.513,105.734,111.672,101.954,102.704,107.214,115.236,99.459,113.849,97.265,108.005,107.406,100.292,149.039,1737.114,959.945,97.885,183.136,111.428,89.595,2482.831,185.128,106.937,896.354,5450.932,78.923,1280.584,1665.031,77.250,74.136,96.109,2180.580,184.848,275.140,151.331,4.540,7.160,2.501,11128.909,45.278,46.436,43.775,45.623,3928.020,2.173,669.998,46.611,109.852,360.818,85.269,7.317,677.326,327.348,12.125,345.701,772.415,368.373,20.869,28.759,1000.485,328.6,21126.09091,18.56818182,122.5497977,2.214166667,6.7496,1019.240079,1189.283263,2566.204545,14852.77273,29258.40909,1235.979545,17.41545455,697.4090909,953.2727273,0.5376,225.7272727,215,325,3.108126744,16.64817455,148.1374776,2.630769394
2016M12,111.562,113.748,103.617,101.778,102.034,98.752,115.628,102.297,105.804,106.061,119.533,93.036,117.241,98.344,123.054,126.701,119.183,130.651,1727.738,959.945,95.988,173.977,93.134,82.719,2295.310,162.558,103.591,917.340,5660.350,79.503,1281.745,1743.210,75.690,79.432,96.592,2209.838,186.210,256.418,152.730,5.160,7.090,3.582,10972.275,52.614,54.066,51.763,52.014,3992.511,2.036,711.756,53.448,112.714,367.545,101.011,7.862,680.269,323.317,11.023,345.837,800.256,375.289,18.830,29.249,1012.248,336.66,21204.35,19.21590909,122.8463256,2.176309524,6.5273,1007.370627,1206.20824,2664.8125,14876.85,31589.375,1151.402778,16.3785,702.1590909,917.5,0.64085,232.1176471,215,320.5882353,3.153709036,17.23590318,140.1390552,2.605237899
2017M1,115.975,118.287,107.435,106.425,106.763,102.437,118.061,106.852,109.739,108.702,121.368,96.456,119.348,102.882,128.327,128.753,132.789,132.045,1791.238,974.033,100.065,176.773,91.424,86.087,2193.827,167.828,111.258,917.373,5754.560,82.331,1224.704,1820.949,75.050,80.818,95.616,2242.619,187.060,258.601,160.012,6.278,9.174,3.261,9971.464,53.629,54.893,53.435,52.560,4152.218,1.773,726.489,61.373,114.825,372.545,115.898,8.638,671.822,318.822,12.125,364.705,771.882,379.590,20.538,29.444,980.863,368.7346667,20691.78571,22.17045455,137.1457358,2.45,7.0814,1027.903332,1305.623983,2714.797619,14891.80952,34720.38095,1192.616667,16.80761905,744.8181818,968.4090909,0.75905,249.7727273,215,331.1363636,3.706785687,16.82817727,99.08536714,2.636897107
2017M2,116.514,118.509,109.954,107.001,107.545,100.576,123.831,107.583,111.521,114.135,128.723,100.031,126.470,102.968,126.004,130.134,116.408,125.783,1860.750,1040.097,103.904,184.600,85.969,83.034,2034.084,165.558,110.132,872.330,5940.913,85.155,1125.466,1806.412,76.575,88.950,97.749,2311.500,172.145,263.453,162.963,6.100,7.128,2.823,10643.300,54.355,55.494,54.171,53.402,4424.232,1.706,706.794,71.769,114.498,368.500,122.989,7.875,680.487,312.384,12.125,371.374,742.922,380.873,20.406,30.543,966.971,382.8748,19446.475,25.15,147.3614421,2.545263158,7.125,1029.780718,1365.444088,2845.55,14899.05,43005,1234.3575,17.87425,775.55,1007.35,0.7709444444,240.25,214,364.25,3.867855359,16.8604935,82.64821,2.560860279
2017M3,110.998,112.398,107.317,103.499,103.901,98.753,121.685,104.049,107.773,113.141,127.214,99.536,124.885,96.979,116.321,121.938,102.447,122.371,1901.467,1075.246,102.567,190.174,86.334,78.303,2063.094,159.389,110.019,839.915,5824.630,86.783,1068.954,1882.515,77.935,87.196,100.344,2280.924,186.396,263.476,158.979,4.945,5.795,2.888,10204.663,50.906,51.968,51.164,49.585,4434.147,1.757,663.300,68.394,124.664,367.783,107.352,7.200,672.476,294.230,12.125,356.885,723.403,366.095,18.060,29.952,936.781,356.1028406,19875.19565,24.64130435,146.4314994,2.520217391,6.8573,1059.652615,1454.82935,2776.880435,14899.47826,52765.21739,1231.093478,17.58782609,776.3043478,962.2608696,0.6192173913,209.1304348,214,375,3.369092056,15.81478217,81.81198409,2.641795993
2017M4,111.100,112.199,105.351,102.690,103.252,96.045,114.313,103.351,107.826,109.434,116.892,102.224,115.943,92.818,119.417,124.520,105.356,124.292,1921.222,1063.536,103.346,192.875,90.111,77.305,1961.157,155.901,106.248,823.029,5683.903,87.036,1094.841,1847.961,75.425,70.400,107.772,2220.611,185.117,270.343,156.540,5.035,5.710,3.082,9609.278,52.226,53.064,52.448,51.168,4389.460,1.606,623.208,59.613,130.696,374.500,101.249,7.443,688.444,316.336,12.125,342.633,695.302,347.861,16.317,28.702,939.952,362.0965333,19910.31944,23.25,138.4075907,2.215921053,6.7949,988.38642,1400.9328,2614.916667,14896.44444,55305.55556,1265.627778,18.05833333,800.6,961.4,0.6513684211,192.25,214,367.5,3.811307605,15.257,87.61166,2.711473125
2017M5,108.883,109.918,104.697,104.495,105.380,94.040,110.609,104.941,107.952,105.833,111.665,100.194,110.765,86.750,114.937,117.836,106.221,113.435,1913.024,1083.053,104.451,200.413,80.118,72.503,1983.485,151.179,101.471,833.628,5599.560,88.638,1120.355,1814.877,69.364,61.630,114.093,2125.107,190.126,265.284,158.600,5.068,5.719,3.125,9155.119,49.912,50.871,50.304,48.560,4635.179,1.441,655.511,68.251,144.708,402.913,98.607,8.022,704.522,317.532,12.125,341.035,714.066,350.180,15.689,28.420,949.833,371.4824348,20200.33333,21.64130435,146.4402133,2.437386364,7.229,1022.247413,1433.465267,2590.214286,16544.80952,54941.94048,1245.004762,16.7647619,793.2608696,931.7826087,0.6409047619,170.6086957,209,356.0869565,3.553436488,15.54217391,86.61408364,2.878733357
2017M6,105.674,106.208,103.897,103.817,104.626,94.259,107.980,103.744,103.249,105.672,109.860,101.622,109.486,85.506,108.244,108.209,102.248,121.714,1885.286,1098.066,105.873,206.159,85.673,78.063,1998.245,144.099,104.827,830.438,5719.761,84.764,1092.070,1878.046,67.591,57.864,113.986,2132.932,189.996,268.393,157.974,4.984,5.524,2.941,8931.761,46.133,46.895,46.337,45.168,4632.070,1.366,621.182,82.054,147.412,444.682,79.768,8.103,697.437,329.877,12.125,330.383,704.827,339.729,13.530,27.809,936.241,381.2173333,19658.84091,19.75,157.2461917,2.574772727,7.4859,1065.820587,1403.827722,2573.397727,16594.90909,57449.45455,1260.256818,16.94590909,864.6363636,930.7272727,0.5925,166.6363636,209,350.4545455,2.908402432,16.27544909,81.71902857,3.011051929
2017M7,108.448,109.513,105.965,105.922,106.740,96.255,113.036,105.494,102.592,108.234,117.187,99.577,115.676,87.445,112.039,110.834,103.834,128.169,1902.964,1098.066,110.812,205.452,90.774,81.691,1988.578,151.690,107.621,866.076,5985.119,84.088,1082.397,1894.778,64.675,66.738,107.673,2269.857,180.003,264.624,157.611,5.098,5.632,2.958,9491.393,47.665,48.690,47.631,46.674,4685.995,1.313,617.158,88.065,138.828,419.952,79.353,8.040,707.846,328.821,11.684,357.237,738.724,365.453,14.119,26.731,951.946,371.3977143,20223.47619,20.36428571,174.5324167,2.906875,7.3777,1089.9653,1406.3609,2787.190476,15667.47619,58548.90476,1236.221429,16.14380952,856,918.3809524,0.6629411765,176.5238095,211,344,3.065387064,15.57619048,81.31995857,3.277606169
2017M8,111.279,112.247,106.434,101.305,101.745,96.106,120.119,101.493,102.767,115.072,127.016,103.526,125.059,92.807,118.288,114.853,108.324,140.985,2030.011,1098.066,103.238,189.043,102.772,87.174,1988.559,154.592,106.356,874.811,6485.625,79.341,1125.887,1952.253,62.109,74.587,104.259,2348.466,193.982,270.958,148.543,5.537,6.131,2.876,10889.977,49.943,51.370,50.427,48.032,4661.514,1.355,621.819,78.575,124.843,405.652,83.102,7.457,706.593,321.098,11.684,329.591,746.638,345.411,13.796,25.073,967.846,362.6658551,20521,20.40652174,139.0508151,2.56826087,7.3777,1176.269433,1470.5977,2980.727273,15638.31818,58465.13636,1282.315909,16.90909091,913,972.4782609,0.7598095238,200.3478261,216,338.2173913,2.853372329,16.39260435,88.41699619,3.435935847
2017M9,114.542,115.584,106.464,100.192,100.756,93.526,119.493,100.536,102.863,115.919,126.103,106.074,124.475,100.951,126.227,120.900,117.562,146.058,2096.488,1098.066,99.284,188.690,104.775,91.869,1998.296,149.715,101.329,890.773,6577.167,80.605,1220.011,2034.655,60.550,69.238,110.779,2374.393,192.502,268.930,147.316,6.033,7.084,2.963,11215.786,52.910,55.163,53.862,49.706,4614.202,1.493,661.632,58.945,119.487,413.143,83.658,7.025,725.290,312.610,11.684,336.436,755.656,353.860,13.931,26.950,971.817,361.5249524,20796.61905,20.42857143,138.4133923,2.404,7.7009,1154.768361,1429.721413,3116.857143,15635.85714,60128.5,1314.978571,17.44857143,934.9047619,966.1428571,0.88645,238.0952381,215.5,338.9047619,2.990967986,16.29380476,93.95578952,3.310162198
2017M10,116.081,117.617,105.905,101.006,101.631,93.621,117.539,100.966,100.698,113.607,124.234,103.334,122.591,103.416,130.799,126.426,122.854,144.499,2131.489,1087.393,93.776,189.477,103.250,91.263,2097.053,143.122,102.545,898.620,6807.602,78.605,1209.829,2167.922,60.295,61.045,117.560,2498.216,194.573,263.620,148.722,5.891,8.793,2.867,11335.773,54.922,57.618,55.584,51.565,4601.245,1.554,648.162,59.118,114.255,407.227,73.612,6.969,719.450,325.167,11.684,347.418,740.742,358.276,14.232,27.086,945.247,362.4106667,20376.09091,20.23409091,133.344516,2.609545455,7.7557,1135.254356,1463.647,3264.602273,15635.27273,59905.86364,1279.513636,16.93727273,959.3636364,921,0.9394545455,247.5,215.5,345.2272727,3.331741243,16.66908273,82.841901,3.052154565
2017M11,120.826,122.875,106.491,101.338,102.207,91.059,118.953,101.397,101.797,114.586,125.773,103.770,124.181,102.113,141.562,138.154,134.513,144.248,2097.441,1084.254,98.273,190.136,102.487,91.640,2127.902,144.240,95.112,938.897,6826.545,80.411,1226.246,2067.344,61.476,63.409,117.683,2461.432,208.006,263.850,148.792,6.739,9.571,2.993,11972.000,59.956,62.575,60.583,56.710,4566.471,1.625,635.564,62.859,115.695,404.045,70.266,6.244,720.490,334.572,11.684,349.905,758.620,361.409,14.967,27.286,948.522,344.9975758,19557.52273,22.34545455,138.0459557,2.615,7.602,1149.696283,1517.89529,3229.306818,15638.31818,62118.04545,1282.284091,17.005,999.7954545,934,0.983,233.4090909,215.5,370.6818182,3.493585158,16.59544773,77.38961045,3.123956694
2017M12,122.545,124.978,107.080,100.965,102.161,86.820,122.815,101.377,104.163,115.873,130.229,101.994,127.872,105.396,144.914,140.336,140.637,149.266,2080.474,1090.831,94.327,184.333,105.969,94.905,1917.776,141.833,92.093,877.510,6833.895,85.424,1344.620,2225.145,63.650,71.738,114.773,2509.921,208.584,263.620,149.087,7.214,10.709,2.797,11495.105,61.209,64.212,61.452,57.962,4560.827,1.462,592.798,60.544,117.420,407.952,73.634,6.315,730.460,327.303,11.684,355.760,730.567,357.153,14.433,26.903,940.367,320.9121578,19476.36842,24.69047619,147.1032695,2.398,7.9226,1170.754,1559.024825,3195.947368,15637,72632.05263,1261.255882,16.16078947,1021.809524,906.8571429,0.9536470588,244.0625,215.5,385,3.818535508,15.46666667,69.7697295,3.158096976
2018M1,129.828,132.447,111.643,104.393,105.773,88.083,128.977,105.085,109.771,122.012,136.612,107.898,134.414,106.612,156.132,149.218,155.086,155.444,2209.727,1116.803,100.250,188.043,111.933,97.382,1951.826,144.154,93.030,842.578,7065.852,91.057,1449.607,2130.380,66.048,75.783,121.897,2584.091,224.087,268.297,155.917,6.648,11.670,3.880,12864.875,66.154,68.987,65.918,63.557,4795.523,1.429,633.348,68.198,126.697,422.304,76.824,7.188,751.937,344.718,12.150,359.301,726.664,356.869,13.980,26.587,935.475,326.4423646,20696.90909,23.36956522,156.3880441,2.569404762,8.0948,1305.452598,1694.038,3441.522727,15635.54545,77293.52273,1331.665909,17.16840909,1092.782609,987.8913043,0.9445714286,246.5217391,215.5,395,4.11097131,14.04478261,64.64772455,3.126829694
2018M2,127.001,129.302,112.319,105.254,106.540,90.055,129.864,105.911,110.353,122.267,137.619,107.425,134.884,109.633,148.239,141.805,142.648,152.573,2181.788,1267.127,106.774,194.825,111.477,94.102,2122.799,142.927,92.881,822.213,7006.525,88.268,1490.600,2061.020,66.368,77.650,124.222,2581.063,240.697,275.803,163.461,7.835,10.471,2.672,13595.875,63.438,65.422,62.742,62.150,4781.012,1.470,642.944,69.577,122.390,417.850,78.409,7.276,762.183,337.229,12.780,397.395,709.377,371.232,13.573,25.668,951.961,346.513624,21651.55,21.7625,172.2891191,2.662368421,8.4986,1416.241572,1683.87475,3532.9,15630.4,80792.6,1331.525,16.65925,1022.45,988.25,0.8297058824,256.7,215.5,407,3.671134637,13.536,63.59261842,3.097900989
2018M3,126.577,128.892,111.786,106.476,107.672,92.349,126.245,107.006,110.591,119.313,132.466,106.596,129.986,108.501,147.972,143.344,139.087,146.085,2069.238,1173.405,108.988,193.909,105.728,91.027,2503.951,140.202,92.078,795.606,6799.179,92.136,1490.562,2132.347,65.500,71.318,124.540,2390.000,229.023,280.718,172.077,8.512,8.461,2.692,13392.500,64.198,66.445,63.287,62.861,4394.371,1.387,624.309,61.415,135.775,409.773,78.167,8.513,761.365,336.610,12.780,413.535,702.234,381.894,12.826,24.728,946.611,331.2697548,21211.94048,21.72727273,180.9188159,2.457142857,8.2193,1405.265234,1608.184,3269.178571,19504.61905,87614.90476,1324.657143,16.47047619,986.5454545,953.7272727,0.7838125,249.3636364,215.5,413.6363636,3.615746947,14.20727273,58.45513842,3.2098978
2018M4,128.537,130.983,111.803,106.205,107.336,92.838,127.009,106.654,109.692,120.307,133.892,107.172,131.130,103.542,152.743,153.865,124.489,144.060,2254.688,1158.577,112.208,190.810,99.223,94.398,2624.735,140.369,91.878,791.392,6851.513,92.238,1478.931,2118.857,63.857,66.333,125.284,2352.413,216.620,276.700,175.601,7.060,7.475,2.762,13938.100,68.792,71.628,68.429,66.320,4135.674,1.434,618.001,53.973,146.529,432.381,77.742,8.875,767.033,331.207,12.780,419.739,691.117,381.268,11.824,24.813,957.950,312.4180615,21291.1,20.8452381,180.3764094,2.308095238,8.0998,1428.219757,1599.16045,3188.05,24875.25,90782.5,1334.74,16.6085,970.5238095,924.0952381,0.8119473684,227.25,215.5,411,3.527933501,14.44333333,57.29521857,3.2258844
2018M5,133.346,136.623,112.445,108.147,109.431,92.972,127.444,108.394,110.071,119.351,134.349,104.851,131.457,103.355,163.580,167.078,132.982,157.779,2299.667,1147.310,117.174,188.000,109.375,102.741,2659.613,141.679,92.394,808.140,6825.274,94.479,1344.988,2160.208,62.284,66.630,120.025,2360.929,209.284,271.378,179.179,7.464,8.613,2.784,14366.488,73.341,76.647,73.483,69.893,3655.725,1.663,606.022,63.421,158.222,433.217,76.124,8.999,734.551,348.302,12.780,423.844,683.442,374.848,11.827,24.595,938.999,293.2837342,20858.83333,21.97826087,192.70383,2.364545455,8.0998,1545.81988,1648.87601,3059.869048,24876.2381,90250,1303.02619,16.46833333,979.0869565,904.3043478,0.9152380952,227.3684211,215.5,407.8947368,3.478545081,15.19913043,55.49187727,3.28010459
2018M6,132.222,135.566,110.302,103.755,104.999,89.052,128.270,104.630,110.548,119.041,135.314,103.308,132.286,108.700,163.929,165.240,143.584,167.863,2237.619,1161.208,103.490,185.548,121.524,104.566,2410.759,139.833,89.381,818.629,6965.857,97.707,1307.021,2180.513,59.548,66.857,118.336,2436.286,218.349,270.589,165.140,7.510,10.438,2.939,15105.655,71.994,75.191,73.269,67.523,3576.387,1.592,582.898,77.394,159.948,413.143,70.048,7.890,724.305,356.301,12.780,381.342,657.439,339.958,12.062,25.619,911.633,286.8490982,20660.52381,23.07142857,193.0792198,2.407738095,7.3483,1689.803982,1739.6612,3088.571429,24882.33333,81188.09524,1281.566667,16.52333333,985.047619,884.9047619,0.8815238095,250,215.5,414.5238095,2.685347344,15.32904762,54.46103,3.444249854
2018M7,130.473,134.009,106.414,100.845,102.045,86.654,121.706,101.846,108.618,113.012,126.908,99.577,124.169,110.383,165.273,167.918,140.461,172.735,2082.239,1138.247,99.012,182.864,125.086,107.570,2357.048,133.035,87.762,842.596,6250.750,96.180,1294.909,1992.240,56.405,67.045,117.233,2207.023,224.711,267.021,156.554,7.622,9.972,2.798,13793.864,72.718,74.438,72.724,70.991,3676.752,1.676,538.208,74.874,146.973,378.682,66.198,6.983,717.765,353.217,12.780,365.133,624.159,312.562,11.155,25.544,932.147,285.7243002,19729.79545,23.41590909,196.8060775,2.422738095,6.69225,1670.6404,1689.09485,2656.125,24884.36364,70647.72727,1238.525,15.71,931.1363636,832.1136364,0.9383333333,253.6363636,215.5,427.6363636,2.831535347,14.34954545,61.40503909,3.60377226
2018M8,128.260,131.884,103.605,97.125,98.382,82.270,119.661,98.265,105.979,110.587,125.100,96.557,122.199,116.959,163.922,165.282,149.060,164.694,2051.511,1110.677,98.870,179.978,123.735,98.451,2171.611,128.549,83.688,852.797,6051.045,94.552,1266.345,2137.102,55.630,68.022,109.734,2053.534,198.345,268.103,162.522,8.101,10.590,2.959,13411.352,71.059,73.129,72.058,67.989,3552.946,1.594,534.353,51.516,116.528,383.435,66.592,6.662,701.797,337.500,12.780,356.138,623.054,316.659,10.455,25.659,889.139,273.3015046,19228.77273,26.04782609,211.2920588,2.539347826,7.515217391,1631.142948,1740.130322,2512,24895.31818,63302.29545,1201.245455,15.005,918.6086957,804.5869565,0.9745652174,281.0869565,215.5,437.0434783,2.582957137,15.15739043,62.22464333,3.711546516
